title,link,summary,date
"Gloucestershire wobble as Ryan Higgins, Ed Barnard shine with ball",https://www.espncricinfo.com/series/county-div-2-2019-1166901/worcestershire-vs-gloucestershire-1167033/match-report-1,Promotion-chasing Gloucestershire dismiss the hosts for 221 before limping to 87 for 4 in reply,16-Sep-2019
"David Lloyd, Samit Patel fifties give Glamorgan solid base",https://www.espncricinfo.com/series/county-div-2-2019-1166901/glamorgan-vs-leicestershire-1167030/match-report-1,Glamorgan advance to healthy 300 for 4 after being inserted by visiting Leicestershire,16-Sep-2019
People were singing my name and I thought 'What is going on?' - Jack Leach,https://www.espncricinfo.com/story/people-were-singing-my-name-and-i-thought-what-is-going-on-jack-leach-1201015,England spinner reflects on cult status after helping seal victory in the final Test of summer,16-Sep-2019
Dawson hundred halts Gregory's surge as Somerset set title tempo,https://www.espncricinfo.com/series/county-div-one-2019-1166898/hampshire-vs-somerset-1166962/match-report-1,Seamer grabs three quick wickets on lively deck before Hampshire rally around allrounder,16-Sep-2019
Bad light and Ben Foakes stymie title-chasing Essex,https://www.espncricinfo.com/series/county-div-one-2019-1166898/essex-vs-surrey-1166961/match-report-1,"Only 46.3 overs possible on the first day in Chelmsford, with Surrey reaching 137 for 4",16-Sep-2019
Rossington rampage rocks Durham after Rushworth strikes,https://www.espncricinfo.com/series/county-div-2-2019-1166901/northamptonshire-vs-durham-1167032/match-report-1,Captain's counterattack bags crucial bonus points in promotion tussle,16-Sep-2019
'I'd swap Headingley drama for an Ashes win' - Ben Stokes,https://www.espncricinfo.com/story/i-d-swap-headingley-drama-for-an-ashes-win-ben-stokes-1201004,"Allrounder was England's stand-out performer of a memorable summer, but regrets the one that got away",16-Sep-2019
George Munsey's mind-boggling hundred sets records ablaze,https://www.espncricinfo.com/series/ireland-t20i-tri-series-2019-1200421/netherlands-vs-scotland-2nd-match-1200425/match-report,The Scotland batsman came into the game having never hit a hundred in international cricket. He finished it with the fifth-fastest in all T20Is,16-Sep-2019
India women player reports fixing approach,https://www.espncricinfo.com/story/india-women-player-reports-fixing-approach-1200995,The BCCI's anti-corruption unit has registered an FIR with the Bengaluru police against two individuals who made the alleged approach,16-Sep-2019
BCCI accepts Dinesh Karthik's apology for CPL appearance,https://www.espncricinfo.com/story/bcci-accepts-dinesh-karthik-s-apology-for-cpl-appearance-1200993,"As per the central contract, Karthik needed to take permission from the BCCI before attending the match",16-Sep-2019
BCCI ACU launches inquiry into alleged approaches in TNPL 2019,https://www.espncricinfo.com/story/bcci-acu-launches-inquiry-into-alleged-approaches-in-tnpl-2019-1200985,It is understood that seven to eight players had been approached by suspicious people during the fourth season of the T20 league,16-Sep-2019
Taunton expects as Tom Abell leads Somerset into title crunch fortnight,https://www.espncricinfo.com/story/taunton-expects-as-tom-abell-leads-somerset-into-title-crunch-fortnight-1200984,Young leader's tough first year paying dividends as frontrunners push for that elusive maiden Championship title,16-Sep-2019
